"value","count","year","county","Crop"
70,1,2008,51036,"Christmas_Trees"
111,24105,2008,51036,"Open_Water"
121,20356,2008,51036,"Developed/Open_Space"
122,997,2008,51036,"Developed/Low_Intensity"
123,316,2008,51036,"Developed/Med_Intensity"
124,64,2008,51036,"Developed/High_Intensity"
131,1444,2008,51036,"Barren"
141,129506,2008,51036,"Deciduous_Forest"
142,117193,2008,51036,"Evergreen_Forest"
143,17080,2008,51036,"Mixed_Forest"
152,34409,2008,51036,"Shrubland"
176,5072,2008,51036,"Grassland/Pasture"
190,95398,2008,51036,"Woody_Wetlands"
195,10401,2008,51036,"Herbaceous_Wetlands"
229,2,2008,51036,"Pumpkins"
237,1,2008,51036,"Dbl_Crop_Barley/Corn"
240,7,2008,51036,"Dbl_Crop_Soybeans/Oats"
254,1720,2008,51036,"Dbl_Crop_Barley/Soybeans"
1,120474,2009,51001,"Corn"
2,66,2009,51001,"Cotton"
4,62,2009,51001,"Sorghum"
5,142973,2009,51001,"Soybeans"
6,21,2009,51001,"Sunflower"
10,5,2009,51001,"Peanuts"
12,7,2009,51001,"Sweet_Corn"
24,3715,2009,51001,"Winter_Wheat"
26,99005,2009,51001,"Dbl_Crop_WinWht/Soybeans"
29,3,2009,51001,"Millet"
36,199,2009,51001,"Alfalfa"
37,313,2009,51001,"Other_Hay/Non_Alfalfa"
42,4560,2009,51001,"Dry_Beans"
43,7895,2009,51001,"Potatoes"
44,252,2009,51001,"Other_Crops"
54,2955,2009,51001,"Tomatoes"
58,1,2009,51001,"Clover/Wildflowers"
59,1,2009,51001,"Sod/Grass_Seed"
61,16681,2009,51001,"Fallow/Idle_Cropland"
68,14,2009,51001,"Apples"
111,61045,2009,51001,"Open_Water"
121,52428,2009,51001,"Developed/Open_Space"
122,15949,2009,51001,"Developed/Low_Intensity"
123,5972,2009,51001,"Developed/Med_Intensity"
124,1410,2009,51001,"Developed/High_Intensity"
131,6891,2009,51001,"Barren"
141,5445,2009,51001,"Deciduous_Forest"
142,21812,2009,51001,"Evergreen_Forest"
143,4381,2009,51001,"Mixed_Forest"
152,13818,2009,51001,"Shrubland"
176,8666,2009,51001,"Grassland/Pasture"
190,401333,2009,51001,"Woody_Wetlands"
195,213818,2009,51001,"Herbaceous_Wetlands"
225,533,2009,51001,"Dbl_Crop_WinWht/Corn"
226,4,2009,51001,"Dbl_Crop_Oats/Corn"
229,1,2009,51001,"Pumpkins"
236,12,2009,51001,"Dbl_Crop_WinWht/Sorghum"
240,201,2009,51001,"Dbl_Crop_Soybeans/Oats"
254,142,2009,51001,"Dbl_Crop_Barley/Soybeans"
1,13696,2009,51003,"Corn"
4,143,2009,51003,"Sorghum"
5,6641,2009,51003,"Soybeans"
12,27,2009,51003,"Sweet_Corn"
21,666,2009,51003,"Barley"
24,345,2009,51003,"Winter_Wheat"
26,270,2009,51003,"Dbl_Crop_WinWht/Soybeans"
27,97,2009,51003,"Rye"
28,15,2009,51003,"Oats"
29,67,2009,51003,"Millet"
31,8,2009,51003,"Canola"
36,137,2009,51003,"Alfalfa"
37,159056,2009,51003,"Other_Hay/Non_Alfalfa"
44,36,2009,51003,"Other_Crops"
47,4,2009,51003,"Misc_Vegs_&_Fruits"
59,4,2009,51003,"Sod/Grass_Seed"
61,2220,2009,51003,"Fallow/Idle_Cropland"
67,27,2009,51003,"Peaches"
68,1375,2009,51003,"Apples"
69,1,2009,51003,"Grapes"
70,2,2009,51003,"Christmas_Trees"
111,10600,2009,51003,"Open_Water"
121,144582,2009,51003,"Developed/Open_Space"
122,37501,2009,51003,"Developed/Low_Intensity"
123,8900,2009,51003,"Developed/Med_Intensity"
124,3213,2009,51003,"Developed/High_Intensity"
131,227,2009,51003,"Barren"
141,1226582,2009,51003,"Deciduous_Forest"
142,147723,2009,51003,"Evergreen_Forest"
143,29635,2009,51003,"Mixed_Forest"
152,3220,2009,51003,"Shrubland"
176,292104,2009,51003,"Grassland/Pasture"
190,407,2009,51003,"Woody_Wetlands"
195,15,2009,51003,"Herbaceous_Wetlands"
205,2,2009,51003,"Triticale"
222,1,2009,51003,"Squash"
225,13,2009,51003,"Dbl_Crop_WinWht/Corn"
229,11,2009,51003,"Pumpkins"
237,205,2009,51003,"Dbl_Crop_Barley/Corn"
240,3,2009,51003,"Dbl_Crop_Soybeans/Oats"
254,121,2009,51003,"Dbl_Crop_Barley/Soybeans"
1,1471,2009,51005,"Corn"
4,1,2009,51005,"Sorghum"
5,23,2009,51005,"Soybeans"
21,11,2009,51005,"Barley"
24,231,2009,51005,"Winter_Wheat"
28,12,2009,51005,"Oats"
36,171,2009,51005,"Alfalfa"
37,20371,2009,51005,"Other_Hay/Non_Alfalfa"
47,1,2009,51005,"Misc_Vegs_&_Fruits"
61,207,2009,51005,"Fallow/Idle_Cropland"
68,7,2009,51005,"Apples"
111,4987,2009,51005,"Open_Water"
121,48493,2009,51005,"Developed/Open_Space"
122,18775,2009,51005,"Developed/Low_Intensity"
123,4895,2009,51005,"Developed/Med_Intensity"
124,1050,2009,51005,"Developed/High_Intensity"
131,464,2009,51005,"Barren"
141,1120908,2009,51005,"Deciduous_Forest"
142,38320,2009,51005,"Evergreen_Forest"
143,2850,2009,51005,"Mixed_Forest"
152,1,2009,51005,"Shrubland"
176,28223,2009,51005,"Grassland/Pasture"
190,2,2009,51005,"Woody_Wetlands"
225,11,2009,51005,"Dbl_Crop_WinWht/Corn"
254,1,2009,51005,"Dbl_Crop_Barley/Soybeans"
1,30212,2009,51007,"Corn"
2,12,2009,51007,"Cotton"
4,188,2009,51007,"Sorghum"
5,23756,2009,51007,"Soybeans"
10,14,2009,51007,"Peanuts"
11,11,2009,51007,"Tobacco"
12,3,2009,51007,"Sweet_Corn"
21,144,2009,51007,"Barley"
24,1696,2009,51007,"Winter_Wheat"
26,9664,2009,51007,"Dbl_Crop_WinWht/Soybeans"
27,43,2009,51007,"Rye"
28,25,2009,51007,"Oats"
29,85,2009,51007,"Millet"
36,374,2009,51007,"Alfalfa"
37,83199,2009,51007,"Other_Hay/Non_Alfalfa"
44,8,2009,51007,"Other_Crops"
50,7,2009,51007,"Cucumbers"
58,4,2009,51007,"Clover/Wildflowers"
59,93,2009,51007,"Sod/Grass_Seed"
61,3169,2009,51007,"Fallow/Idle_Cropland"
70,1,2009,51007,"Christmas_Trees"
111,7343,2009,51007,"Open_Water"
121,22566,2009,51007,"Developed/Open_Space"
122,3094,2009,51007,"Developed/Low_Intensity"
123,709,2009,51007,"Developed/Med_Intensity"
124,196,2009,51007,"Developed/High_Intensity"
131,349,2009,51007,"Barren"
141,481872,2009,51007,"Deciduous_Forest"
142,199015,2009,51007,"Evergreen_Forest"
143,7696,2009,51007,"Mixed_Forest"
152,26406,2009,51007,"Shrubland"
176,97007,2009,51007,"Grassland/Pasture"
190,26217,2009,51007,"Woody_Wetlands"
195,313,2009,51007,"Herbaceous_Wetlands"
221,3,2009,51007,"Strawberries"
224,8,2009,51007,"Vetch"
225,217,2009,51007,"Dbl_Crop_WinWht/Corn"
226,3,2009,51007,"Dbl_Crop_Oats/Corn"
229,3,2009,51007,"Pumpkins"
236,24,2009,51007,"Dbl_Crop_WinWht/Sorghum"
237,1398,2009,51007,"Dbl_Crop_Barley/Corn"
240,31,2009,51007,"Dbl_Crop_Soybeans/Oats"
254,5529,2009,51007,"Dbl_Crop_Barley/Soybeans"
1,4485,2009,51009,"Corn"
4,1,2009,51009,"Sorghum"
5,816,2009,51009,"Soybeans"
12,8,2009,51009,"Sweet_Corn"
21,23,2009,51009,"Barley"
24,118,2009,51009,"Winter_Wheat"
26,42,2009,51009,"Dbl_Crop_WinWht/Soybeans"
27,4,2009,51009,"Rye"
28,31,2009,51009,"Oats"
29,1,2009,51009,"Millet"
36,30,2009,51009,"Alfalfa"
37,72007,2009,51009,"Other_Hay/Non_Alfalfa"
44,2,2009,51009,"Other_Crops"
47,15,2009,51009,"Misc_Vegs_&_Fruits"
61,1300,2009,51009,"Fallow/Idle_Cropland"
67,11,2009,51009,"Peaches"
68,2151,2009,51009,"Apples"
69,1,2009,51009,"Grapes"
111,10745,2009,51009,"Open_Water"
121,75973,2009,51009,"Developed/Open_Space"
122,23953,2009,51009,"Developed/Low_Intensity"
123,3948,2009,51009,"Developed/Med_Intensity"
124,986,2009,51009,"Developed/High_Intensity"
131,34,2009,51009,"Barren"
141,946422,2009,51009,"Deciduous_Forest"
142,93613,2009,51009,"Evergreen_Forest"
143,18268,2009,51009,"Mixed_Forest"
152,1921,2009,51009,"Shrubland"
176,120878,2009,51009,"Grassland/Pasture"
190,12,2009,51009,"Woody_Wetlands"
195,2,2009,51009,"Herbaceous_Wetlands"
225,11,2009,51009,"Dbl_Crop_WinWht/Corn"
226,7,2009,51009,"Dbl_Crop_Oats/Corn"
229,4,2009,51009,"Pumpkins"
237,31,2009,51009,"Dbl_Crop_Barley/Corn"
254,26,2009,51009,"Dbl_Crop_Barley/Soybeans"
1,8159,2009,51011,"Corn"
4,6,2009,51011,"Sorghum"
5,2718,2009,51011,"Soybeans"
11,3,2009,51011,"Tobacco"
12,4,2009,51011,"Sweet_Corn"
21,217,2009,51011,"Barley"
24,2286,2009,51011,"Winter_Wheat"
26,939,2009,51011,"Dbl_Crop_WinWht/Soybeans"
27,16,2009,51011,"Rye"
28,58,2009,51011,"Oats"
29,2,2009,51011,"Millet"
31,3,2009,51011,"Canola"
36,38,2009,51011,"Alfalfa"
37,108529,2009,51011,"Other_Hay/Non_Alfalfa"
44,5,2009,51011,"Other_Crops"
61,726,2009,51011,"Fallow/Idle_Cropland"
67,6,2009,51011,"Peaches"
68,362,2009,51011,"Apples"
111,3388,2009,51011,"Open_Water"
121,30763,2009,51011,"Developed/Open_Space"
122,5555,2009,51011,"Developed/Low_Intensity"
123,1205,2009,51011,"Developed/Med_Intensity"
124,327,2009,51011,"Developed/High_Intensity"
131,133,2009,51011,"Barren"
141,507964,2009,51011,"Deciduous_Forest"
142,133919,2009,51011,"Evergreen_Forest"
143,10071,2009,51011,"Mixed_Forest"
152,9910,2009,51011,"Shrubland"
176,135034,2009,51011,"Grassland/Pasture"
190,57,2009,51011,"Woody_Wetlands"
205,1,2009,51011,"Triticale"
225,9,2009,51011,"Dbl_Crop_WinWht/Corn"
229,4,2009,51011,"Pumpkins"
236,1,2009,51011,"Dbl_Crop_WinWht/Sorghum"
237,154,2009,51011,"Dbl_Crop_Barley/Corn"
254,463,2009,51011,"Dbl_Crop_Barley/Soybeans"
1,28,2009,51013,"Corn"
5,73,2009,51013,"Soybeans"
24,3,2009,51013,"Winter_Wheat"
26,196,2009,51013,"Dbl_Crop_WinWht/Soybeans"
37,25,2009,51013,"Other_Hay/Non_Alfalfa"
61,9,2009,51013,"Fallow/Idle_Cropland"
111,360,2009,51013,"Open_Water"
121,20178,2009,51013,"Developed/Open_Space"
122,26308,2009,51013,"Developed/Low_Intensity"
123,15070,2009,51013,"Developed/Med_Intensity"
124,5958,2009,51013,"Developed/High_Intensity"
131,9,2009,51013,"Barren"
141,6185,2009,51013,"Deciduous_Forest"
142,258,2009,51013,"Evergreen_Forest"
143,62,2009,51013,"Mixed_Forest"
152,52,2009,51013,"Shrubland"
176,71,2009,51013,"Grassland/Pasture"
190,260,2009,51013,"Woody_Wetlands"
195,41,2009,51013,"Herbaceous_Wetlands"
254,10,2009,51013,"Dbl_Crop_Barley/Soybeans"
1,91682,2009,51015,"Corn"
4,505,2009,51015,"Sorghum"
5,10737,2009,51015,"Soybeans"
12,39,2009,51015,"Sweet_Corn"
21,4011,2009,51015,"Barley"
24,7010,2009,51015,"Winter_Wheat"
26,923,2009,51015,"Dbl_Crop_WinWht/Soybeans"
27,720,2009,51015,"Rye"
28,63,2009,51015,"Oats"
29,38,2009,51015,"Millet"
31,23,2009,51015,"Canola"
36,3315,2009,51015,"Alfalfa"
37,230094,2009,51015,"Other_Hay/Non_Alfalfa"
47,6,2009,51015,"Misc_Vegs_&_Fruits"
61,1966,2009,51015,"Fallow/Idle_Cropland"
67,9,2009,51015,"Peaches"
68,345,2009,51015,"Apples"
69,1,2009,51015,"Grapes"
111,2219,2009,51015,"Open_Water"
121,157695,2009,51015,"Developed/Open_Space"
122,60651,2009,51015,"Developed/Low_Intensity"
123,9247,2009,51015,"Developed/Med_Intensity"
124,3033,2009,51015,"Developed/High_Intensity"
131,644,2009,51015,"Barren"
141,1414515,2009,51015,"Deciduous_Forest"
142,173298,2009,51015,"Evergreen_Forest"
143,41348,2009,51015,"Mixed_Forest"
152,81,2009,51015,"Shrubland"
176,570109,2009,51015,"Grassland/Pasture"
190,10,2009,51015,"Woody_Wetlands"
195,4,2009,51015,"Herbaceous_Wetlands"
205,2,2009,51015,"Triticale"
222,1,2009,51015,"Squash"
225,251,2009,51015,"Dbl_Crop_WinWht/Corn"
226,25,2009,51015,"Dbl_Crop_Oats/Corn"
229,2,2009,51015,"Pumpkins"
235,68,2009,51015,"Dbl_Crop_Barley/Sorghum"
237,7301,2009,51015,"Dbl_Crop_Barley/Corn"
254,2279,2009,51015,"Dbl_Crop_Barley/Soybeans"
1,4282,2009,51017,"Corn"
4,6,2009,51017,"Sorghum"
5,66,2009,51017,"Soybeans"
12,5,2009,51017,"Sweet_Corn"
21,14,2009,51017,"Barley"
24,23,2009,51017,"Winter_Wheat"
26,9,2009,51017,"Dbl_Crop_WinWht/Soybeans"
27,1,2009,51017,"Rye"
28,22,2009,51017,"Oats"
29,1,2009,51017,"Millet"
36,118,2009,51017,"Alfalfa"
37,23755,2009,51017,"Other_Hay/Non_Alfalfa"
61,211,2009,51017,"Fallow/Idle_Cropland"
67,1,2009,51017,"Peaches"
68,8,2009,51017,"Apples"
111,12346,2009,51017,"Open_Water"
121,49528,2009,51017,"Developed/Open_Space"
122,3654,2009,51017,"Developed/Low_Intensity"
123,944,2009,51017,"Developed/Med_Intensity"
124,180,2009,51017,"Developed/High_Intensity"
131,415,2009,51017,"Barren"
141,1286136,2009,51017,"Deciduous_Forest"
142,90751,2009,51017,"Evergreen_Forest"
143,10310,2009,51017,"Mixed_Forest"
152,8,2009,51017,"Shrubland"
176,55536,2009,51017,"Grassland/Pasture"
190,2,2009,51017,"Woody_Wetlands"
195,2,2009,51017,"Herbaceous_Wetlands"
237,15,2009,51017,"Dbl_Crop_Barley/Corn"
254,6,2009,51017,"Dbl_Crop_Barley/Soybeans"
1,13051,2009,51019,"Corn"
4,215,2009,51019,"Sorghum"
5,421,2009,51019,"Soybeans"
12,3,2009,51019,"Sweet_Corn"
21,409,2009,51019,"Barley"
24,3776,2009,51019,"Winter_Wheat"
26,285,2009,51019,"Dbl_Crop_WinWht/Soybeans"
27,1406,2009,51019,"Rye"
28,72,2009,51019,"Oats"
29,40,2009,51019,"Millet"
31,2,2009,51019,"Canola"
36,552,2009,51019,"Alfalfa"
37,218635,2009,51019,"Other_Hay/Non_Alfalfa"
47,2,2009,51019,"Misc_Vegs_&_Fruits"
61,3618,2009,51019,"Fallow/Idle_Cropland"
67,8,2009,51019,"Peaches"
68,241,2009,51019,"Apples"
111,45160,2009,51019,"Open_Water"
121,108197,2009,51019,"Developed/Open_Space"
122,50165,2009,51019,"Developed/Low_Intensity"
123,5012,2009,51019,"Developed/Med_Intensity"
124,1358,2009,51019,"Developed/High_Intensity"
131,96,2009,51019,"Barren"
141,1270962,2009,51019,"Deciduous_Forest"
142,102603,2009,51019,"Evergreen_Forest"
143,11913,2009,51019,"Mixed_Forest"
152,1138,2009,51019,"Shrubland"
176,372915,2009,51019,"Grassland/Pasture"
190,6,2009,51019,"Woody_Wetlands"
195,2,2009,51019,"Herbaceous_Wetlands"
205,42,2009,51019,"Triticale"
221,11,2009,51019,"Strawberries"
225,263,2009,51019,"Dbl_Crop_WinWht/Corn"
226,239,2009,51019,"Dbl_Crop_Oats/Corn"
229,1,2009,51019,"Pumpkins"
235,1,2009,51019,"Dbl_Crop_Barley/Sorghum"
237,740,2009,51019,"Dbl_Crop_Barley/Corn"
254,13,2009,51019,"Dbl_Crop_Barley/Soybeans"
1,4485,2009,51021,"Corn"
4,14,2009,51021,"Sorghum"
5,24,2009,51021,"Soybeans"
21,11,2009,51021,"Barley"
24,146,2009,51021,"Winter_Wheat"
27,16,2009,51021,"Rye"
28,37,2009,51021,"Oats"
29,4,2009,51021,"Millet"
36,534,2009,51021,"Alfalfa"
37,44806,2009,51021,"Other_Hay/Non_Alfalfa"
47,1,2009,51021,"Misc_Vegs_&_Fruits"
61,12,2009,51021,"Fallow/Idle_Cropland"
70,45,2009,51021,"Christmas_Trees"
111,265,2009,51021,"Open_Water"
121,29363,2009,51021,"Developed/Open_Space"
122,4559,2009,51021,"Developed/Low_Intensity"
123,1410,2009,51021,"Developed/Med_Intensity"
124,135,2009,51021,"Developed/High_Intensity"
131,212,2009,51021,"Barren"
141,753199,2009,51021,"Deciduous_Forest"
142,27771,2009,51021,"Evergreen_Forest"
143,5946,2009,51021,"Mixed_Forest"
152,1458,2009,51021,"Shrubland"
176,157939,2009,51021,"Grassland/Pasture"
190,1,2009,51021,"Woody_Wetlands"
225,2,2009,51021,"Dbl_Crop_WinWht/Corn"
229,6,2009,51021,"Pumpkins"
1,13786,2009,51023,"Corn"
4,20,2009,51023,"Sorghum"
5,590,2009,51023,"Soybeans"
12,3,2009,51023,"Sweet_Corn"
21,85,2009,51023,"Barley"
24,479,2009,51023,"Winter_Wheat"
26,417,2009,51023,"Dbl_Crop_WinWht/Soybeans"
27,83,2009,51023,"Rye"
28,112,2009,51023,"Oats"
29,204,2009,51023,"Millet"
36,2234,2009,51023,"Alfalfa"
37,86858,2009,51023,"Other_Hay/Non_Alfalfa"
47,1,2009,51023,"Misc_Vegs_&_Fruits"
61,2341,2009,51023,"Fallow/Idle_Cropland"
67,146,2009,51023,"Peaches"
68,424,2009,51023,"Apples"
111,10656,2009,51023,"Open_Water"
121,82170,2009,51023,"Developed/Open_Space"
122,31509,2009,51023,"Developed/Low_Intensity"
123,5112,2009,51023,"Developed/Med_Intensity"
124,1571,2009,51023,"Developed/High_Intensity"
131,370,2009,51023,"Barren"
141,1076405,2009,51023,"Deciduous_Forest"
142,87385,2009,51023,"Evergreen_Forest"
143,9729,2009,51023,"Mixed_Forest"
152,57,2009,51023,"Shrubland"
176,158129,2009,51023,"Grassland/Pasture"
190,2,2009,51023,"Woody_Wetlands"
195,1,2009,51023,"Herbaceous_Wetlands"
225,54,2009,51023,"Dbl_Crop_WinWht/Corn"
226,8,2009,51023,"Dbl_Crop_Oats/Corn"
235,1,2009,51023,"Dbl_Crop_Barley/Sorghum"
237,107,2009,51023,"Dbl_Crop_Barley/Corn"
254,12,2009,51023,"Dbl_Crop_Barley/Soybeans"
1,7416,2009,51025,"Corn"
2,378,2009,51025,"Cotton"
4,93,2009,51025,"Sorghum"
5,48542,2009,51025,"Soybeans"
10,520,2009,51025,"Peanuts"
11,49,2009,51025,"Tobacco"
21,37,2009,51025,"Barley"
24,416,2009,51025,"Winter_Wheat"
26,10728,2009,51025,"Dbl_Crop_WinWht/Soybeans"
27,12,2009,51025,"Rye"
28,49,2009,51025,"Oats"
29,72,2009,51025,"Millet"
36,879,2009,51025,"Alfalfa"
37,53980,2009,51025,"Other_Hay/Non_Alfalfa"
44,332,2009,51025,"Other_Crops"
58,2,2009,51025,"Clover/Wildflowers"
59,57,2009,51025,"Sod/Grass_Seed"
61,13692,2009,51025,"Fallow/Idle_Cropland"
67,1,2009,51025,"Peaches"
111,10719,2009,51025,"Open_Water"
121,66942,2009,51025,"Developed/Open_Space"
122,14825,2009,51025,"Developed/Low_Intensity"
123,1606,2009,51025,"Developed/Med_Intensity"
124,205,2009,51025,"Developed/High_Intensity"
131,355,2009,51025,"Barren"
141,599822,2009,51025,"Deciduous_Forest"
142,592347,2009,51025,"Evergreen_Forest"
143,5929,2009,51025,"Mixed_Forest"
152,49594,2009,51025,"Shrubland"
176,142616,2009,51025,"Grassland/Pasture"
190,15250,2009,51025,"Woody_Wetlands"
195,357,2009,51025,"Herbaceous_Wetlands"
225,5,2009,51025,"Dbl_Crop_WinWht/Corn"
226,1,2009,51025,"Dbl_Crop_Oats/Corn"
229,155,2009,51025,"Pumpkins"
236,3,2009,51025,"Dbl_Crop_WinWht/Sorghum"
237,15,2009,51025,"Dbl_Crop_Barley/Corn"
240,297,2009,51025,"Dbl_Crop_Soybeans/Oats"
254,285,2009,51025,"Dbl_Crop_Barley/Soybeans"
1,103,2009,51027,"Corn"
5,19,2009,51027,"Soybeans"
11,5,2009,51027,"Tobacco"
24,1,2009,51027,"Winter_Wheat"
27,1,2009,51027,"Rye"
36,8,2009,51027,"Alfalfa"
37,1257,2009,51027,"Other_Hay/Non_Alfalfa"
54,1,2009,51027,"Tomatoes"
61,9,2009,51027,"Fallow/Idle_Cropland"
111,924,2009,51027,"Open_Water"
121,63548,2009,51027,"Developed/Open_Space"
122,23129,2009,51027,"Developed/Low_Intensity"
123,8041,2009,51027,"Developed/Med_Intensity"
124,448,2009,51027,"Developed/High_Intensity"
131,16816,2009,51027,"Barren"
141,1255809,2009,51027,"Deciduous_Forest"
142,550,2009,51027,"Evergreen_Forest"
143,1122,2009,51027,"Mixed_Forest"
152,19,2009,51027,"Shrubland"
176,78215,2009,51027,"Grassland/Pasture"
1,13078,2009,51029,"Corn"
4,45,2009,51029,"Sorghum"
5,3851,2009,51029,"Soybeans"
12,13,2009,51029,"Sweet_Corn"
21,179,2009,51029,"Barley"
24,706,2009,51029,"Winter_Wheat"
26,288,2009,51029,"Dbl_Crop_WinWht/Soybeans"
27,25,2009,51029,"Rye"
28,15,2009,51029,"Oats"
29,14,2009,51029,"Millet"
31,8,2009,51029,"Canola"
36,100,2009,51029,"Alfalfa"
37,118073,2009,51029,"Other_Hay/Non_Alfalfa"
44,14,2009,51029,"Other_Crops"
58,2,2009,51029,"Clover/Wildflowers"
59,7,2009,51029,"Sod/Grass_Seed"
61,2449,2009,51029,"Fallow/Idle_Cropland"
67,1,2009,51029,"Peaches"
68,126,2009,51029,"Apples"
111,10539,2009,51029,"Open_Water"
121,43842,2009,51029,"Developed/Open_Space"
122,4391,2009,51029,"Developed/Low_Intensity"
123,818,2009,51029,"Developed/Med_Intensity"
124,163,2009,51029,"Developed/High_Intensity"
131,591,2009,51029,"Barren"
141,965879,2009,51029,"Deciduous_Forest"
142,296517,2009,51029,"Evergreen_Forest"
143,22042,2009,51029,"Mixed_Forest"
152,25870,2009,51029,"Shrubland"
176,166436,2009,51029,"Grassland/Pasture"
190,2929,2009,51029,"Woody_Wetlands"
195,85,2009,51029,"Herbaceous_Wetlands"
224,4,2009,51029,"Vetch"
225,105,2009,51029,"Dbl_Crop_WinWht/Corn"
226,1,2009,51029,"Dbl_Crop_Oats/Corn"
229,4,2009,51029,"Pumpkins"
235,1,2009,51029,"Dbl_Crop_Barley/Sorghum"
236,1,2009,51029,"Dbl_Crop_WinWht/Sorghum"
237,87,2009,51029,"Dbl_Crop_Barley/Corn"
240,1,2009,51029,"Dbl_Crop_Soybeans/Oats"
254,94,2009,51029,"Dbl_Crop_Barley/Soybeans"
1,10968,2009,51031,"Corn"
4,68,2009,51031,"Sorghum"
5,7272,2009,51031,"Soybeans"
12,11,2009,51031,"Sweet_Corn"
21,707,2009,51031,"Barley"
24,2714,2009,51031,"Winter_Wheat"
26,2515,2009,51031,"Dbl_Crop_WinWht/Soybeans"
27,54,2009,51031,"Rye"
28,37,2009,51031,"Oats"
31,1,2009,51031,"Canola"
36,40,2009,51031,"Alfalfa"
37,183324,2009,51031,"Other_Hay/Non_Alfalfa"
44,1,2009,51031,"Other_Crops"
59,12,2009,51031,"Sod/Grass_Seed"
61,2578,2009,51031,"Fallow/Idle_Cropland"
68,37,2009,51031,"Apples"
111,9118,2009,51031,"Open_Water"
121,69249,2009,51031,"Developed/Open_Space"
122,26053,2009,51031,"Developed/Low_Intensity"
123,6568,2009,51031,"Developed/Med_Intensity"
124,2286,2009,51031,"Developed/High_Intensity"
131,77,2009,51031,"Barren"
141,727390,2009,51031,"Deciduous_Forest"
142,163330,2009,51031,"Evergreen_Forest"
143,11409,2009,51031,"Mixed_Forest"
152,12183,2009,51031,"Shrubland"
176,220560,2009,51031,"Grassland/Pasture"
190,356,2009,51031,"Woody_Wetlands"
195,8,2009,51031,"Herbaceous_Wetlands"
205,7,2009,51031,"Triticale"
225,12,2009,51031,"Dbl_Crop_WinWht/Corn"
226,1,2009,51031,"Dbl_Crop_Oats/Corn"
229,1,2009,51031,"Pumpkins"
237,743,2009,51031,"Dbl_Crop_Barley/Corn"
240,1,2009,51031,"Dbl_Crop_Soybeans/Oats"
254,26,2009,51031,"Dbl_Crop_Barley/Soybeans"
1,81554,2009,51033,"Corn"
2,46,2009,51033,"Cotton"
4,7,2009,51033,"Sorghum"
5,69588,2009,51033,"Soybeans"
6,1,2009,51033,"Sunflower"
10,12,2009,51033,"Peanuts"
11,108,2009,51033,"Tobacco"
12,20,2009,51033,"Sweet_Corn"
21,58,2009,51033,"Barley"
24,134,2009,51033,"Winter_Wheat"
26,41830,2009,51033,"Dbl_Crop_WinWht/Soybeans"
27,48,2009,51033,"Rye"
28,4,2009,51033,"Oats"
29,32,2009,51033,"Millet"
36,120,2009,51033,"Alfalfa"
37,24792,2009,51033,"Other_Hay/Non_Alfalfa"
42,1,2009,51033,"Dry_Beans"
44,6,2009,51033,"Other_Crops"
46,3,2009,51033,"Sweet_Potatoes"
47,1,2009,51033,"Misc_Vegs_&_Fruits"
48,1,2009,51033,"Watermelons"
58,8,2009,51033,"Clover/Wildflowers"
59,75,2009,51033,"Sod/Grass_Seed"
61,5729,2009,51033,"Fallow/Idle_Cropland"
69,13,2009,51033,"Grapes"
70,1,2009,51033,"Christmas_Trees"
111,19256,2009,51033,"Open_Water"
121,79827,2009,51033,"Developed/Open_Space"
122,13262,2009,51033,"Developed/Low_Intensity"
123,3529,2009,51033,"Developed/Med_Intensity"
124,561,2009,51033,"Developed/High_Intensity"
131,316,2009,51033,"Barren"
141,690184,2009,51033,"Deciduous_Forest"
142,254412,2009,51033,"Evergreen_Forest"
143,16924,2009,51033,"Mixed_Forest"
152,92243,2009,51033,"Shrubland"
176,30887,2009,51033,"Grassland/Pasture"
190,113779,2009,51033,"Woody_Wetlands"
195,1663,2009,51033,"Herbaceous_Wetlands"
225,39,2009,51033,"Dbl_Crop_WinWht/Corn"
229,23,2009,51033,"Pumpkins"
236,1,2009,51033,"Dbl_Crop_WinWht/Sorghum"
237,125,2009,51033,"Dbl_Crop_Barley/Corn"
240,6,2009,51033,"Dbl_Crop_Soybeans/Oats"
241,2,2009,51033,"Dbl_Crop_Corn/Soybeans"
250,9,2009,51033,"Cranberries"
254,9658,2009,51033,"Dbl_Crop_Barley/Soybeans"
1,12254,2009,51035,"Corn"
4,5,2009,51035,"Sorghum"
5,167,2009,51035,"Soybeans"
